success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class,pred_concept,question_order
,,,,,html-keyboard-response,6,193526,0.0-4.0-0.1,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,7,214155,0.0-4.0-1.1,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,20623,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-keyboard-response,8,214918,0.0-4.0-0.2,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,9,253529,0.0-4.0-1.2,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,38606,2,response_1,Andrena bicolor,FALSE,,,
,,,,,html-keyboard-response,10,253785,0.0-4.0-0.3,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,11,274317,0.0-4.0-1.3,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,20526,2,response_1,Andrena fulva,TRUE,,,
,,,,,html-keyboard-response,12,274818,0.0-4.0-0.4,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,13,289247,0.0-4.0-1.4,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,14423,4,response_1,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,14,289748,0.0-4.0-0.5,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,15,310873,0.0-4.0-1.5,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,21119,2,response_1,Andrena fulva,TRUE,,,
,,,,,html-button-response,16,321969,0.0-5.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,11093,0,,,,,,
,,,,,html-keyboard-response,17,322224,0.0-6.0-0.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,18,356397,0.0-6.0-1.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,34164,4,response_pred,Bombus hortorum,FALSE,Bombus pratorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,19,356907,0.0-6.0-0.1,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,20,370315,0.0-6.0-1.1,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,13402,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,21,370577,0.0-6.0-0.2,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,22,382016,0.0-6.0-1.2,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,11434,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,23,382271,0.0-6.0-0.3,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,24,411802,0.0-6.0-1.3,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,29526,3,response_pred,Bombus lucorum,FALSE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,25,412564,0.0-6.0-0.4,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,26,420492,0.0-6.0-1.4,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,7921,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,27,421005,0.0-6.0-0.5,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,28,450103,0.0-6.0-1.5,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,29091,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-button-response,29,454553,0.0-7.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,4449,0,,,,,,
,,,,,html-keyboard-response,30,454813,0.0-8.0-0.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,31,478906,0.0-8.0-1.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,24087,0,response_2,Andrena bicolor,TRUE,,,
,,,,,html-keyboard-response,32,479415,0.0-8.0-0.1,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,33,502645,0.0-8.0-1.1,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,23224,4,response_2,Bombus pratorum,FALSE,,,
,,,,,html-keyboard-response,34,503151,0.0-8.0-0.2,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,35,519619,0.0-8.0-1.2,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,16461,3,response_2,Bombus lucorum,FALSE,,,
,,,,,html-keyboard-response,36,519881,0.0-8.0-0.3,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,37,531407,0.0-8.0-1.3,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,11521,1,response_2,Andrena flavipes,TRUE,,,
,,,,,html-keyboard-response,38,531662,0.0-8.0-0.4,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,39,541505,0.0-8.0-1.4,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,9837,5,response_2,Bombus pratorum,TRUE,,,
,,,,,html-keyboard-response,40,541766,0.0-8.0-0.5,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,null,null,fixation,,,,,
,,,,,image-button-response,41,549465,0.0-8.0-1.5,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,7693,0,response_2,Andrena flavipes,FALSE,,,
,,,,,html-button-response,42,553645,0.0-9.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,4178,0,,,,,,
,,,,,survey-multi-choice,43,588586,0.0-10.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,34938,"{""support_exp"":""somewhat agree"",""causal_exp"":""somewhat agree"",""know_exp"":""somewhat agree"",""understand_exp"":""strongly agree""}",,,,,,"[0,1,2,3]"
,,,,,html-button-response,44,591334,0.0-11.0,23,1,2023-03-15 19:02:37,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",WebKit,Chrome,111.0.0.0,Windows,10,2743,0,,,,,,
TRUE,FALSE,[],[],[],preload,0,1105,0.0-0.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,,,,,,,,
,,,,,html-button-response,1,5457,0.0-1.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,4349,0,,,,,,
,,,,,html-button-response,2,41823,0.0-2.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,36365,0,,,,,,
,,,,,html-button-response,3,149535,0.0-3.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,107683,0,,,,,,
,,,,,html-keyboard-response,4,151309,0.0-4.0-0.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,5,170443,0.0-4.0-1.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,19116,5,response_1,Bombus pratorum,TRUE,,,
,,,,,html-keyboard-response,6,170951,0.0-4.0-0.1,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,7,202643,0.0-4.0-1.1,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,31686,0,response_1,Andrena flavipes,FALSE,,,
,,,,,html-keyboard-response,8,202900,0.0-4.0-0.2,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,9,216126,0.0-4.0-1.2,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,13221,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-keyboard-response,10,216636,0.0-4.0-0.3,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,11,237860,0.0-4.0-1.3,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,21218,2,response_1,Bombus lucorum,FALSE,,,
,,,,,html-keyboard-response,12,238620,0.0-4.0-0.4,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,13,254277,0.0-4.0-1.4,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,15651,5,response_1,Andrena bicolor,FALSE,,,
,,,,,html-keyboard-response,14,254537,0.0-4.0-0.5,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,15,272393,0.0-4.0-1.5,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,17851,0,response_1,Andrena bicolor,TRUE,,,
,,,,,html-button-response,16,287193,0.0-5.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,14795,0,,,,,,
,,,,,html-keyboard-response,17,287449,0.0-6.0-0.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,18,312475,0.0-6.0-1.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,25021,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,19,312986,0.0-6.0-0.1,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,20,334276,0.0-6.0-1.1,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,21285,3,response_pred,Bombus hortorum,TRUE,Bombus pratorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,21,334536,0.0-6.0-0.2,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,22,355927,0.0-6.0-1.2,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,21385,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,23,356181,0.0-6.0-0.3,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,24,371776,0.0-6.0-1.3,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,15590,2,response_pred,Bombus pratorum,FALSE,Bombus lucorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,25,372036,0.0-6.0-0.4,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,26,383326,0.0-6.0-1.4,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,11284,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,27,384086,0.0-6.0-0.5,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,28,391575,0.0-6.0-1.5,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,7485,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-button-response,29,399391,0.0-7.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,7812,0,,,,,,
,,,,,html-keyboard-response,30,399647,0.0-8.0-0.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,31,420177,0.0-8.0-1.0,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,20524,1,response_2,Andrena flavipes,TRUE,,,
,,,,,html-keyboard-response,32,420431,0.0-8.0-0.1,158,1,2023-03-16 22:13:47,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Macintosh,Chrome,110.0.0.0,OS X,10_15_7,null,null,fixation,,,,,
